gid,ws_cnt,found_age_1,found_age_2,found_age_3,found_age_4,found_age_5,found_age_6,runout_cnt,smbiz_yn_cnt,rpr_per_gender_m,rpr_per_gender_f,rpr_per_age_bin_10,rpr_per_age_bin_20,rpr_per_age_bin_30to50,rpr_per_age_bin_50over,sme_loan_cnt,sme_loan_y_1,sme_loan_y_2,sme_loan_y_3,sme_loan_y_4,sme_loan_y_5,sme_loan_y_6,sales_est_amt_201703,sales_est_amt_201706,sales_est_amt_201709,sales_est_amt_201712,sales_est_amt_201803,sales_est_amt_201806,sales_est_amt_201809,sales_est_amt_201812,sales_est_amt_201903,sales_est_amt_201906,sales_est_amt_201909,sales_est_amt_201912,sales_est_amt_202003,sales_est_amt_202006,sales_est_amt_202009,age10_ratio,age20_ratio,age30_ratio,age40_ratio,age50_ratio,age60_ratio,age70_ratio,indcd_a_yn,indcd_b_yn,indcd_c_yn,indcd_d_yn,indcd_e_yn,indcd_f_yn,indcd_g_yn,indcd_h_yn,indcd_i_yn,indcd_j_yn,indcd_k_yn,indcd_l_yn,indcd_m_yn,indcd_n_yn,indcd_o_yn,indcd_p_yn,indcd_q_yn,indcd_r_yn,indcd_s_yn,indcd_t_yn,indcd_u_yn
다사70bb26ab,7,1,1,1,2,1,1,0,2,3,4,0,2,5,0,1,1,0,0,0,0,0,985,1690,2502,3047,2474,4982,4600,3008,2782,4281,4803,3359,3363,5632,6068,0.03,1.81,6.59,22.97,23.02,10.79,3.53,,,,,,,Y,,Y,,,,,Y,,,,,,,
다사70bb26ba,6,0,0,0,1,1,4,0,5,3,3,0,0,5,1,2,0,0,0,0,0,2,984,1041,1444,1012,1235,1231,806,738,838,532,514,597,856,973,815,0,3.1,22.41,24.97,22.79,8.98,3.95,,,,,,,Y,,Y,,,Y,,,,,,Y,Y,,
다사70bb26bb,11,0,1,2,0,2,5,1,9,7,4,0,0,10,1,7,2,1,0,3,0,1,872,1258,821,720,1494,2402,2965,2982,2603,4145,3655,3304,2852,3621,3304,0.13,2.7,16.16,24.15,14.23,9.4,6.15,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사71aa00ba,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,143,0,1891,0,1146,0,1670,284,973,0,1205,0,1266,0,1077,0,11.11,2.89,2.78,1,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71aa00bb,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,98,54,7,0,61,44,4,61,21,121,0,199,234,63,21,0,0,6.23,13.77,37.15,0,2.69,,,,,,,Y,,,,,,,,,,,,,,
다사71aa01ab,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,,,,,,Y,,,,,,,,,,,,,,
다사71aa02ab,2,1,0,0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,141,61,172,185,63,279,193,621,1364,491,1580,844,929,901,1172,0,0.19,1.81,25.56,64.56,6,0,,,,,,,Y,,,,,,,Y,,,,,,,
다사71aa04ba,2,0,0,0,0,0,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,241,164,203,212,191,219,250,1805,1195,511,162,352,234,434,745,0,0,4.68,14.43,15.96,1.32,0.36,,,,,,,,,Y,,,,,,,,,,,,
다사71aa06ab,2,0,0,0,0,1,1,0,2,1,1,0,0,2,0,1,1,0,0,0,0,0,51,94,265,58,240,400,318,248,384,0,20,0,58,48,43,0,0,14.29,73.29,10.86,1.64,0,,,,,,,,,,,,,,,,Y,,,,,
다사71aa06ba,2,0,1,0,0,0,1,0,2,1,1,0,0,2,0,2,0,0,0,0,1,1,116,304,43,117,188,23,0,0,71,203,259,286,507,780,370,0,2.53,13.27,73,5.07,2.73,0.47,,,,,,,Y,,,,,,,,,Y,,,,,
다사71aa06bb,20,0,6,13,0,0,0,1,17,6,14,0,3,15,2,5,0,1,0,2,2,0,0,0,0,0,0,0,2585,3946,3991,5567,5321,5396,5458,5031,4911,0.1,2.56,39.78,48.4,6.2,1.22,0.34,,,,,,,Y,,Y,,,,Y,Y,,Y,,,,,
다사71aa11bb,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,443,583,398,363,191,340,470,0,2.38,10.63,27.5,21.38,8.25,3.63,,,,,,,,,Y,,,,,,,,,,,,
다사71aa14ba,4,0,0,1,0,0,3,0,3,2,2,0,0,4,0,2,0,0,0,0,1,1,1751,2914,3204,3626,2152,2920,2802,3343,3083,4272,3235,2460,1265,1922,2058,0.31,9.13,11.25,14.56,16.11,7.11,2.27,,,,,,,,,Y,,,,,,,,,,,,
다사71aa15ba,32,1,2,0,3,4,20,2,24,13,19,0,0,28,4,13,0,1,3,5,3,1,4934,5930,7262,7672,7382,8903,8797,8205,7347,8130,7862,7492,6847,6459,7054,0.63,8.2,15.62,42.47,17.61,5.18,1.88,,,,,,,Y,,Y,,,,Y,,,Y,Y,Y,Y,,
다사71aa15bb,2,0,1,1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,101,154,110,140,117,444,509,447,477,500,431,0.94,12.06,19.29,26.12,15.35,8.76,10.47,,,,,,,Y,,,,,,Y,,,,,,,,
다사71aa20ab,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,155,0,61,0,0,0,0,0,0,0,0,0,0,49.67,33.33,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71aa25aa,2,0,0,0,0,0,2,0,2,2,0,0,0,2,0,2,0,1,1,0,0,0,65,227,218,170,70,669,280,358,242,308,210,266,226,387,228,0,0.67,11.11,13.22,11.72,2.83,5,,,,,,,Y,Y,,,,,,,,,,,,,
다사71aa25ab,3,0,0,0,0,1,2,0,2,2,1,0,0,1,2,2,0,0,0,0,0,2,971,2896,2487,1888,718,3568,3051,2210,844,3418,3678,2511,766,3344,3449,0,3.36,8.19,15.67,25,10.86,2.78,,,,,,,Y,,Y,,,,,,,,,,,,
다사71aa25ba,5,0,2,0,0,1,2,0,3,4,1,0,0,5,0,3,1,1,0,0,1,0,309,1076,1085,254,277,386,551,452,1325,1389,957,1515,2048,1533,2348,0,3.97,5.85,15.49,24.23,15.67,5.28,,,,,,Y,Y,,Y,,,,,,,,,,,,
다사71aa26aa,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,104,46,142,100,0,138,133,148,0,65,101,0,0,87,116,0,5.91,0,11.91,43.73,9.09,2.36,,,,,,,Y,,,,,,,,,,,,,,
다사71aa26ab,2,0,0,0,0,0,2,0,1,2,0,0,0,2,0,2,1,0,0,0,0,1,239,325,104,357,341,397,374,240,202,320,265,201,162,128,126,0.13,6.69,21.88,27.5,17.5,5.19,1.63,,,Y,,,,Y,,,,,,,,,,,,,,
다사71aa26ba,2,0,0,0,0,0,2,0,1,1,1,0,0,1,1,2,0,0,0,1,0,1,5364,9967,9545,7408,5253,10626,10235,8983,5096,12558,9797,8555,5109,11877,13363,0.03,1.5,11,15.5,16.93,8.2,5.27,,,,,,,,,Y,,,,,,,,,,,,
다사71aa26bb,22,1,1,3,3,2,12,0,14,6,16,0,1,18,3,8,0,0,0,7,0,1,10590,14213,13649,12252,12763,14449,15192,14757,15040,15852,17319,15489,15056,14795,14992,0.17,3.21,29.56,28.79,14.64,8.36,1.8,,,,,,,Y,,Y,,,,,Y,,Y,Y,,Y,,
다사71aa27aa,10,0,3,0,4,1,2,0,8,1,9,0,0,10,0,1,0,0,0,1,0,0,1290,1637,2125,2970,2617,3353,3614,4021,4430,4290,4213,4718,3286,2810,3207,0.01,0.99,33.02,43.42,12.33,1.17,3.7,,,Y,,,,Y,,Y,,,,,,,Y,Y,,Y,,
다사71ab01aa,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,5298,4306,5566,6175,5674,5597,5691,4723,3885,6042,5972,4992,4394,5045,4857,0.03,7.37,16.53,21.8,19.73,7.43,1.07,,,,,,,Y,,,,,,,,,,,,,,
다사71ab04ba,6,0,2,1,0,1,2,0,3,5,1,0,1,3,2,2,0,1,0,1,0,0,1110,1399,1879,1975,1991,2140,2038,1758,1688,2519,2374,2556,2532,2551,2186,0,3.47,17.48,22.98,25.69,12.97,1.55,,,,,,,Y,,,,,,,,,,,,,,
다사71ab07ab,7,1,4,1,0,1,0,0,6,3,4,1,0,6,0,2,0,0,1,1,0,0,26,11,47,83,36,103,312,242,794,219,802,946,1639,2175,2480,0.25,4.34,21.07,20.02,18.95,6.3,5.2,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사71ab07ba,4,1,0,1,0,0,2,0,3,2,2,0,1,3,0,2,1,0,0,0,0,1,31,50,77,53,67,115,62,340,268,392,278,392,1118,997,1050,0.09,3.88,25.78,25.5,21.44,12.13,1.69,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사71ab10ab,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,34,104,70,132,101,18,50,35,32,24,46,27,13,30,0,9,3.2,28.4,26.6,7,1.53,,,,,,,,,Y,,,,,,,,,,,,
다사71ab11ab,2,0,0,1,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,160,275,151,270,237,140,304,738,440,744,632,1165,716,1764,1094,0.29,2.83,9.42,24.88,30.17,10,2.96,,,Y,,,,,,Y,,,,,,,,,,,,
다사71ab11ba,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160,13,94,0,127,0,515,876,73,281,12,318,1455,0,0,2.55,46.55,5.27,10.64,8.64,,,Y,,,,,,,,,,,,,,,,,,
다사71ab15ab,2,0,0,0,0,0,2,0,1,2,0,0,0,1,1,1,0,0,0,1,0,0,3556,4391,3779,3995,4426,4090,5602,3481,3899,4039,4694,2525,1665,232,133,0.03,8.62,8.79,20.52,22.76,13.17,2,,,,,,,,,Y,,,,,,,,,,,,
다사71ab15ba,9,0,0,0,1,0,8,0,4,4,5,0,0,9,0,3,0,0,0,1,1,1,11466,11530,10040,13544,11308,13469,13252,13214,12951,14382,13807,12174,9492,11901,10380,0.45,7.13,12.64,20.38,18.6,8.74,4.23,,,Y,,,,Y,,Y,,,,Y,,,,,,,,
다사71ab15bb,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,817,1329,1102,1501,1043,1256,877,1212,1194,895,720,1317,720,417,524,0,0,28.36,29.61,0.5,14.68,25.93,,,,,,,,,,,,,,,,,Y,,,,
다사71ab26ba,5,1,1,2,0,0,1,0,4,2,3,0,0,5,0,1,0,0,0,0,0,1,1290,1613,1566,1367,0,955,916,851,671,892,1035,740,740,840,853,0.05,3.89,18.16,29.63,26.26,10.16,3.26,,,,,,,Y,,Y,,,,,,,,,,,,
다사71ab26bb,6,1,0,1,3,0,1,0,3,4,2,0,0,5,1,2,0,0,1,0,0,1,286,294,335,291,653,1553,1575,1540,1196,1231,1343,1412,1461,1936,1822,0.17,4.38,22.95,30.32,16.48,10.68,3.7,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사71ab27aa,40,1,8,6,1,4,18,2,29,24,16,0,2,35,3,14,1,2,2,6,1,2,7175,9318,9058,8487,8117,11317,10955,9883,10528,12567,13271,12682,11688,13138,13095,0.13,4.2,21.71,28.98,16.67,7.46,3.75,,,Y,,,,Y,,Y,,,,Y,,,Y,,Y,Y,,
다사71ab27ab,2,0,0,0,0,1,1,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,133,72,0,0,405,128,0,196,657,0,187,0,188,101,0,0,22.27,11.09,14.27,27.27,0,,,,,,,Y,Y,,,,,,,,,,,,,
다사71ba01aa,2,0,0,1,0,0,1,0,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,848,0,409,269,961,55,0,0,0,14.29,22,14.29,0,,,,,,Y,Y,,,,,,,,,,,,,,
다사71ba07aa,4,0,1,3,0,0,0,0,2,2,2,0,0,3,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,752,1874,2845,2574,2069,1780,1613,1512,0.03,9.07,31.27,23.37,15.2,5.87,1.57,,,,,,,,,Y,,,,,,,,,,,,
다사71ba07bb,2,1,0,0,1,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,187,271,501,554,940,380,505,368,354,483,0,7.58,18.5,28.08,16.75,15.83,1,,,,,,,Y,,,,,,,,,,,,,,
다사71ba08aa,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,33,0,128,167,183,58,375,0,0,314,0,201,0,0,0,0,15.63,6.63,5.5,53.38,3.25,0,,,Y,,,,,,,,,,,,,,,,,,
다사71ba08ab,3,0,0,0,0,1,2,0,2,2,1,0,0,3,0,2,0,0,0,1,0,1,636,581,498,281,383,236,86,249,159,110,143,150,135,40,120,0,3.4,10.25,22.6,14.8,2.55,2,,,Y,,,,Y,,,,,,,,,,,,,,
다사71ba10ab,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,2,4,2,1,25,206,486,500,520,700,156,0,10,111,0,0.29,2.43,25.21,17.93,4.79,6.71,,,,,,,,,Y,,,,,,,,,,,,
다사71ba10ba,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71ba11ab,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,478,0,0,507,0,507,0,0,0,0,25,25,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71ba12aa,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,40,127,121,71,241,178,312,75,204,162,1.3,4.8,9.5,42.6,19.5,12.1,0.3,,,,,,,Y,,,,,,,,,,,,,,
다사71ba14aa,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,55,0,59,0,0,1.25,5,0,25,25,,,,,,,,,,,,,,,,,Y,,,,
다사71ba15ab,2,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1985,2111,1931,2565,3708,5674,4878,5383,3711,5097,4139,4085,2589,2238,2551,5.73,23.92,14.65,16.81,7.92,2.08,0.35,,,,,,,Y,,Y,,,,,,,,,,,,
다사71ba15ba,7,0,0,0,0,0,7,0,7,4,3,0,0,6,1,3,0,1,1,1,0,0,1421,1486,2039,2328,2231,2227,2122,2889,2099,1714,2172,2189,1819,1747,2068,0.42,5.82,15.05,24.51,18.94,7.09,2.08,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사71ba15bb,3,0,0,0,0,1,2,0,2,1,2,0,0,3,0,1,1,0,0,0,0,0,995,1190,1016,910,1034,1320,941,1257,1179,1340,1241,1153,825,745,788,0.09,11.96,22.13,31.24,21.71,4.22,1.73,,,,,,,,,Y,,,,,,,,,,,,
다사71ba16aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,7,0,1,4,13,1,0,7,0,0,1,2,0,0,20,21,39,9,0,,,,,,,,,,,,,,,,,Y,,,,
다사71ba25bb,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,100,0,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71ba26ab,2,0,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,14,20,12,159,38,9,4,65,22,230,0,16,0,41,9,0,0,9.23,33.69,8.46,15.08,25.38,,,,,,,,,,,,,,,,Y,,Y,,,
다사71ba27aa,14,0,1,3,1,1,8,0,11,8,6,0,1,11,2,2,0,0,0,1,1,0,1179,1456,1407,1126,1366,2030,1636,1631,1983,2437,2244,2717,2618,3363,3782,0.08,8.77,22.36,18.38,26.66,9.35,2.02,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사71bb01aa,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,111,0,0.5,7,3.5,16.5,6,3.5,,,,,,,,,Y,,,,,,,,,,,,
다사71bb11aa,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,226,235,370,288,352,209,350,232,0.13,1.63,6,24,25.88,11.13,4.38,,,,,,,,,Y,,,,,,,,,,,,
다사71bb11ab,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,100,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71bb14aa,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,624,4775,2809,7469,3642,6690,3226,6909,3247,5138,1588,1803,1822,11.69,66.08,6.77,6.62,6.31,0.77,0.85,,,,,,,Y,,,,,,,,,,,,,,
다사71bb14ba,8,0,0,6,0,0,1,1,7,4,4,0,0,8,0,5,1,0,3,0,1,0,0,47,0,13,0,340,986,1346,908,1259,916,1080,759,1019,704,0.49,11.85,35.09,21.13,17.47,1.92,1.09,,,,,,,Y,,Y,,,,,Y,,Y,,,Y,,
다사71bb14bb,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,21,0,0,5.25,56,25,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71bb15ab,2,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,249,805,577,688,554,984,586,675,499,633,1537,737,1039,844,1019,0,5.13,13.8,19.67,21.77,7.07,0.53,,,,,,Y,Y,,,,,,,,,,,,,,
다사71bb15bb,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19,36,62,52,61,42,11,5,12,11,1,16,12,0,0,0,0,96.69,3.31,0,0,0,,,,,,,,,,,,,,,,Y,,,,,
다사71bb18aa,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사71bb18bb,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,26,35,0,7,0,35,0,0,0,83,0,116,0,28,0,0,14.29,0,0,7.57,0,14.29,,,,,,,,,,,,,Y,,,,,,,,
다사71bb25ba,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,159,0,0,40,128,0,0,0,0,0,0,0,0,0,0,0,0,53.33,0,0,0,,,,,,,,,,,,,,,,,,Y,,,
다사71bb26ba,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,22,100,130,0,17,0,310,185,11,0,0,0,0,0,0,0,2.71,1.43,6.86,19,47.71,2.14,,,,,,,,,Y,,,,,,,,,,,,
다사71bb26bb,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,6,0,834,8,46,0,0,11,18.4,28,12.6,12,,,,,,,Y,,,,,,,,,,,,,,
다사71bb27aa,3,0,1,0,0,1,1,0,3,1,2,0,0,3,0,0,0,0,0,0,0,0,535,129,254,0,557,152,287,335,72,375,20,65,22,1253,460,0,1.26,12.3,22.78,47.22,11.74,4.7,,,,,,,Y,,,,,,,,,,,,Y,,
다사71bb27ab,3,0,0,0,0,0,3,0,1,3,0,0,0,3,0,1,0,0,0,0,0,1,2815,2725,2899,2152,2526,2278,2047,1718,2603,1448,1385,1519,1740,1439,1014,5,19.21,12.45,15.31,33.9,5.55,0.1,,,,,,,Y,,,,,,,,,,,Y,Y,,
다사72aa00bb,2,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,162,344,420,445,476,500,396,431,653,592,397,435,579,553,0,4.27,24.93,24.27,19.27,8,1.4,,,,,,,,,Y,,,,,,,,,,,,
다사72aa04ba,2,0,0,0,0,2,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,407,558,366,420,305,500,439,587,398,533,334,392,229,327,483,1.73,1.1,21.87,20.17,13.8,10.93,5.53,,,,,,,,,Y,,,,,,,,,Y,,,
다사72aa05aa,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,101,54,111,138,104,78,588,644,273,77,179,233,261,69,0,0,4.93,18.29,22.93,17.21,7.36,0.64,,,Y,,,,,,,,,,,,,,,,,,
다사72aa10ba,3,0,0,0,0,0,3,0,0,1,2,0,0,2,1,1,0,0,0,0,0,1,1266,1813,1957,1608,1763,2070,1915,1839,1798,2145,2386,2124,2166,2149,2674,0.21,8.37,18.72,25.56,9.12,27.63,0.07,,,,,,,Y,,,,,,,,,,,,,,
다사72aa11aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사72aa14aa,14,0,5,6,0,0,3,0,9,8,6,0,2,10,2,7,0,0,2,1,2,2,5761,9397,6402,6857,5537,9368,7169,13153,8817,15539,11869,16400,8138,8225,7127,7.73,59.76,7.55,7.12,7.24,0.92,0.65,,,Y,,,,Y,,Y,,,,,,,,,Y,Y,,
다사72aa14ab,9,0,3,1,4,0,0,1,9,3,6,0,3,6,0,2,0,0,2,0,0,0,0,10,68,258,341,536,339,473,249,283,282,436,480,983,524,1.82,38.53,25.11,12.11,7.84,4.03,0.16,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사72aa14ba,42,4,15,10,6,4,1,2,35,20,22,0,10,31,1,20,1,2,3,10,2,2,221,116,526,2174,2870,3974,3122,3803,4742,10118,9906,9949,7677,7411,6973,2.14,33.75,26.72,20.75,9.48,1.77,0.26,,,Y,,,,Y,,Y,,,,,Y,,Y,Y,Y,Y,,
다사72aa14bb,96,11,34,31,9,2,6,3,70,46,50,0,10,86,0,45,4,6,7,15,5,8,1591,1651,1966,3523,11088,17551,19865,24830,21938,27354,26689,34454,28316,30442,29555,1.28,15.97,33.7,31.7,8.99,2.14,0.77,,,Y,,,,Y,,Y,,,Y,,Y,,Y,Y,Y,Y,,
다사72aa15aa,11,0,1,8,2,0,0,0,10,6,5,0,0,11,0,3,0,1,0,1,1,0,0,0,0,0,148,207,1071,1518,1686,1851,1843,2122,1356,1374,1668,0.19,10.67,38.96,35.85,4.24,2.44,0.88,,,,,,,Y,,Y,,,,,,,Y,,,Y,,
다사72aa15ab,14,1,0,0,1,0,12,0,8,8,6,0,0,11,3,7,0,0,1,2,1,3,37627,37118,39138,43213,40175,44343,44113,44704,36946,39440,37005,36025,27588,21879,23373,0.27,7.92,15.57,23.95,19.75,7.29,3.16,,,Y,,,,Y,,Y,,,,Y,,,,,,Y,,
다사72aa15ba,2,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,81,10,35,727,990,990,1257,1310,1411,1066,1165,1512,1184,1259,1268,0.11,4.74,10.59,15.26,9.59,8.04,0.93,,,Y,,,,,,Y,,,,,,,,,,,,
다사72aa16aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,97,66,45,88,6,35,24,0,88,175,133,36,0,0,132,0,0,0,3.83,23.58,10.25,0,,,,,,,Y,,,,,,,,,,,,,,
다사72aa18aa,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,113,193,173,135,152,229,114,121,87,143,138,146,92,121,110,0.07,17,25.67,30.73,15.47,4.67,0,,,,,,,,,Y,,,,,,,,,,,,
다사72aa19aa,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,23,9,9,21,10,7,17,18,7,3,12,4,0,0,0,0,35.5,18.83,22.42,20.83,0,0,,,,,,,,,Y,,,,,,,,,,,,
다사72aa19ab,2,0,0,0,0,0,2,0,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,12,0,0,0,285,0,0,0,0,0,0,0,0,0,0,11,33.33,0,0,0,33.33,,,,,,,Y,,Y,,,,,,,,,,,,
다사72aa25ba,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,525,250,417,510,673,710,2278,1526,0,18.78,38.67,12.33,8.78,4.11,1.67,,,,,,,,,,,,,Y,,,,,,,,
다사72aa25bb,4,1,0,1,0,0,2,0,3,3,1,0,0,3,1,0,0,0,0,0,0,0,308,0,0,0,0,41,478,377,162,0,0,0,0,345,369,0,2.5,15.25,35.5,21,4.38,1.13,,,,,,,Y,,Y,,,,,,,,,,,,
다사72aa26ba,3,0,0,1,0,0,2,0,2,3,0,0,1,2,0,1,0,0,0,1,0,0,306,85,556,52,152,449,1242,982,1822,1717,1769,1272,1440,1709,1969,0,1.65,11.46,28.03,25.14,10.62,12.86,,,,,,,Y,,,,,,,,,,,,,,
다사72aa26bb,2,0,1,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,10,75,34,16,22,51,93,70,0,173,26,42,32,92,156,0,5.78,33.17,29.44,19.83,0.56,0,,,,,,,Y,,,,,,,,,,,,,,
다사72ab05aa,2,0,0,0,0,0,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,381,586,744,272,535,604,762,560,285,308,348,476,267,424,441,0,0.64,5.14,11.32,26.86,12.25,3.89,,,,,,Y,,,Y,,,,,,,,,,,,
다사72ab10ba,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,435,0,0,0,21,0,0,0,0,23,33.33,0,0,,,,,,,,,,Y,,,,,,,,,,,
다사72ab10bb,2,0,1,0,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,210,419,230,447,350,655,992,1428,724,1094,1038,0.14,2.43,14.07,23.71,16.64,4.86,1.36,,,,,,,,,Y,,,,,,,,,,,,
다사72ab14aa,23,1,2,2,3,3,11,1,17,10,13,0,0,18,5,8,1,0,0,3,3,1,10491,18765,13206,16428,11395,20771,15891,19577,11900,19408,12239,15950,7499,8460,8195,5.59,48.32,8.11,10.29,9.04,1.71,0.8,,,Y,,,,Y,,Y,Y,,,,,,,,Y,,,
다사72ab14ab,4,0,0,2,0,1,1,0,2,3,1,0,0,4,0,3,0,0,0,1,1,1,647,636,392,675,722,1345,2058,2578,2880,2612,4373,3579,3198,4130,4230,0.14,7.45,14.83,20.62,16.71,10.1,1.86,,,Y,,,,Y,,Y,,,,,,,,,,,,
다사72ab14ba,69,5,14,25,4,5,12,4,41,36,33,0,14,53,2,30,3,2,3,9,9,4,7395,9812,9571,10484,10840,19392,29732,47087,36309,40768,44579,57829,44284,50007,42369,2.58,35.02,20.31,16.75,10.36,2.06,0.64,,,Y,,,,Y,,Y,,,,,Y,,,Y,,Y,,
다사72ab14bb,143,10,32,62,14,0,19,6,80,69,74,0,14,122,7,62,4,5,6,18,12,17,6083,9232,13681,23035,35678,48176,45819,67253,73483,84590,77153,86113,60908,61412,55783,2.06,23.08,24.7,25.37,11.55,2.82,0.92,,,Y,,,,Y,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,,
